fecha,Original,Tendencia_ciclo
2001-07,3.9585843926708586,3.990943253102169
2001-08,3.9903662118595196,3.9950872869921907
2001-09,3.9622009530376627,3.9980782187556283
2001-10,4.021929083147438,3.9995458614900508
2001-11,4.061962255047772,4.000602777492961
2001-12,4.043262968406859,4.001915201155231
2002-01,4.0287816296209,4.004610554781031
2002-02,3.9889097973263863,4.009659337640941
2002-03,4.005218755764824,4.0156701535697925
2002-04,3.9919564117438915,4.021313621553994
2002-05,4.0296045294046365,4.025706582039494
2002-06,3.9987911880317517,4.028718005833235
2002-07,4.023819729309815,4.031511997912356
2002-08,4.011704686826351,4.033812796021533
2002-09,3.9956357568437166,4.0354407605491955
2002-10,4.048206992461334,4.03776477717951
2002-11,4.098800356078587,4.0411091065685065
2002-12,4.080345783605397,4.0450471349414885
2003-01,4.09363641421114,4.049909249258396
2003-02,4.0446417469132845,4.054438287885444
2003-03,4.066616098804667,4.058026904974699
2003-04,4.005844250774044,4.061920987971913
2003-05,4.051383064450311,4.065872551462031
2003-06,4.050277575592782,4.069745567111976
2003-07,4.067207644592315,4.073673204118561
2003-08,4.034350101541591,4.077512299182814
2003-09,4.053745529475966,4.081867809577981
2003-10,4.120558429312991,4.0861737258374085
2003-11,4.133627837360648,4.089753161354495
2003-12,4.1452001870963215,4.093199230246434
2004-01,4.116724408608173,4.096904488147312
2004-02,4.076336076620739,4.101508399057747
2004-03,4.144223509959465,4.106877377537082
2004-04,4.068441522681344,4.111241075267654
2004-05,4.087899753485273,4.114327566876757
2004-06,4.112174956402001,4.117588404550652
2004-07,4.115820425805456,4.120392813080528
2004-08,4.078523516559292,4.122373265494633
2004-09,4.09499695020411,4.125259361997212
2004-10,4.146070680669469,4.128980594428685
2004-11,4.186410636662894,4.1329234794042975
2004-12,4.192403685973056,4.137060167688938
2005-01,4.161649193833733,4.140566610332716
2005-02,4.11921124860384,4.143200951976348
2005-03,4.139737400581306,4.14617531799307
2005-04,4.117593142129848,4.150034464233582
2005-05,4.131021701565832,4.154512978973219
2005-06,4.158493013542332,4.159702510818521
2005-07,4.142814122622684,4.164785378464249
2005-08,4.144392179909819,4.169480125996469
2005-09,4.149732366086588,4.17422946575291
2005-10,4.198520273175949,4.179102933655249
2005-11,4.240652961307841,4.184272669775641
2005-12,4.234080208599349,4.189098781448374
2006-01,4.196859482561164,4.193745500875672
2006-02,4.172603521346297,4.1996704417301025
2006-03,4.241871107260542,4.206182828477642
2006-04,4.135193408701839,4.212795234663143
2006-05,4.2261053898627905,4.219895663145975
2006-06,4.214076009749936,4.226737570716549
2006-07,4.203976770695102,4.23392017419535
2006-08,4.214000106158602,4.242017615740324
2006-09,4.22663955137727,4.250565175258701
